"month","day","year","genus","species"
3,13,1978,"Dipodomys","merriami"
3,13,1978,"Dipodomys","spectabilis"
3,13,1978,"Dipodomys","merriami"
3,13,1978,"Onychomys","leucogaster"
3,13,1978,"Onychomys","torridus"
3,13,1978,"Dipodomys","merriami"
3,13,1978,"Dipodomys","spectabilis"
3,13,1978,"Dipodomys","merriami"
3,13,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Onychomys","torridus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Onychomys","torridus"
4,8,1978,"Neotoma","albigula"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Perognathus","flavus"
4,8,1978,"Peromyscus","eremicus"
4,8,1978,"Onychomys","leucogaster"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Peromyscus","eremicus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Peromyscus","eremicus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Onychomys","torridus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Neotoma","albigula"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Perognathus","flavus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Neotoma","albigula"
4,8,1978,"Onychomys","torridus"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Spermophilus","spilosoma"
4,8,1978,"Dipodomys","spectabilis"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Dipodomys","merriami"
4,8,1978,"Onychomys","leucogaster"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Onychomys","torridus"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Sylvilagus","audubonii"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Onychomys","torridus"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","ordii"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","spectabilis"
4,9,1978,"Dipodomys","merriami"
4,10,1978,"Sylvilagus","audubonii"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Neotoma","albigula"
4,10,1978,"Onychomys","torridus"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","merriami"
4,10,1978,"Dipodomys","spectabilis"
4,10,1978,"Dipodomys","merriami"
5,6,1978,"Perognathus","flavus"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Neotoma","albigula"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Neotoma","albigula"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Dipodomys","spectabilis"
5,6,1978,"Dipodomys","merriami"
5,6,1978,"Spermophilus","spilosoma"
5,6,1978,"Onychomys","torridus"
5,17,1978,"Onychomys","leucogaster"
5,17,1978,"Onychomys","leucogaster"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","merriami"
5,17,1978,"Dipodomys","merriami"
5,17,1978,"Dipodomys","merriami"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Neotoma","albigula"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","spectabilis"
5,17,1978,"Dipodomys","merriami"
5,17,1978,"Neotoma","albigula"
5,17,1978,"Dipodomys","merriami"
5,17,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Peromyscus","maniculatus"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Neotoma","albigula"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Chaetodipus","penicillatus"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","spectabilis"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","ordii"
5,18,1978,"Dipodomys","merriami"
5,18,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Onychomys","torridus"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Onychomys","torridus"
5,19,1978,"Dipodomys","ordii"
5,19,1978,"Perognathus","flavus"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","ordii"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Dipodomys","spectabilis"
5,19,1978,"Dipodomys","merriami"
5,19,1978,"Chaetodipus","penicillatus"
5,19,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Spermophilus","spilosoma"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","ordii"
6,8,1978,"Onychomys","leucogaster"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","ordii"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Perognathus","flavus"
6,8,1978,"Perognathus","flavus"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Neotoma","albigula"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Perognathus","flavus"
6,8,1978,"Dipodomys","ordii"
6,8,1978,"Onychomys","torridus"
6,8,1978,"Dipodomys","merriami"
6,8,1978,"Dipodomys","spectabilis"
6,8,1978,"Chaetodipus","penicillatus"
6,8,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Neotoma","albigula"
6,9,1978,"Chaetodipus","penicillatus"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Perognathus","flavus"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Spermophilus","spilosoma"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Onychomys","torridus"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","ordii"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","spectabilis"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Onychomys","leucogaster"
6,9,1978,"Onychomys","torridus"
6,9,1978,"Dipodomys","merriami"
6,9,1978,"Neotoma","albigula"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Chaetodipus","penicillatus"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","ordii"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Perognathus","flavus"
7,7,1978,"Dipodomys","merriami"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Onychomys","torridus"
7,7,1978,"Onychomys","leucogaster"
7,7,1978,"Dipodomys","spectabilis"
7,7,1978,"Dipodomys","ordii"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Chaetodipus","penicillatus"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Chaetodipus","penicillatus"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Neotoma","albigula"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Neotoma","albigula"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Neotoma","albigula"
7,8,1978,"Chaetodipus","penicillatus"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","merriami"
7,8,1978,"Dipodomys","spectabilis"
7,8,1978,"Dipodomys","spectabilis"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Peromyscus","eremicus"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Peromyscus","eremicus"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Onychomys","torridus"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Chaetodipus","penicillatus"
8,4,1978,"Onychomys","leucogaster"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Neotoma","albigula"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Perognathus","flavus"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Chaetodipus","penicillatus"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Dipodomys","ordii"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Neotoma","albigula"
8,4,1978,"Peromyscus","maniculatus"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Chaetodipus","penicillatus"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Peromyscus","maniculatus"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Onychomys","leucogaster"
8,4,1978,"Dipodomys","spectabilis"
8,4,1978,"Onychomys","torridus"
8,4,1978,"Dipodomys","merriami"
8,4,1978,"Neotoma","albigula"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Perognathus","flavus"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Neotoma","albigula"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Neotoma","albigula"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Onychomys","leucogaster"
8,5,1978,"Onychomys","leucogaster"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Chaetodipus","penicillatus"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","merriami"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Onychomys","leucogaster"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Dipodomys","spectabilis"
8,5,1978,"Onychomys","leucogaster"
8,5,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Onychomys","leucogaster"
9,3,1978,"Neotoma","albigula"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Chaetodipus","penicillatus"
9,3,1978,"Peromyscus","eremicus"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Neotoma","albigula"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","ordii"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Perognathus","flavus"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Perognathus","flavus"
9,3,1978,"Peromyscus","eremicus"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Neotoma","albigula"
9,3,1978,"Chaetodipus","penicillatus"
9,3,1978,"Onychomys","torridus"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Chaetodipus","penicillatus"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Perognathus","flavus"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Perognathus","flavus"
9,3,1978,"Onychomys","leucogaster"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Onychomys","torridus"
9,3,1978,"Chaetodipus","penicillatus"
9,3,1978,"Onychomys","torridus"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Peromyscus","eremicus"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","spectabilis"
9,3,1978,"Dipodomys","merriami"
9,3,1978,"Perognathus","flavus"
9,3,1978,"Dipodomys","merriami"
9,4,1978,"Neotoma","albigula"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Onychomys","leucogaster"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Onychomys","torridus"
9,4,1978,"Chaetodipus","penicillatus"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Neotoma","albigula"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Chaetodipus","penicillatus"
9,4,1978,"Perognathus","flavus"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Perognathus","flavus"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Spermophilus","spilosoma"
9,4,1978,"Perognathus","flavus"
9,4,1978,"Peromyscus","eremicus"
9,4,1978,"Dipodomys","ordii"
9,4,1978,"Neotoma","albigula"
9,4,1978,"Onychomys","torridus"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Onychomys","torridus"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Chaetodipus","penicillatus"
9,4,1978,"Peromyscus","eremicus"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","spectabilis"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Dipodomys","merriami"
9,4,1978,"Peromyscus","eremicus"
9,4,1978,"Dipodomys","merriami"
10,6,1978,"Dipodomys","merriami"
10,6,1978,"Dipodomys","spectabilis"
10,6,1978,"Dipodomys","merriami"
10,6,1978,"Dipodomys","spectabilis"
10,6,1978,"Dipodomys","spectabilis"
10,6,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Onychomys","torridus"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Onychomys","leucogaster"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Onychomys","leucogaster"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Chaetodipus","penicillatus"
10,7,1978,"Neotoma","albigula"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","ordii"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","ordii"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Neotoma","albigula"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","spectabilis"
10,7,1978,"Perognathus","flavus"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Neotoma","albigula"
10,7,1978,"Dipodomys","merriami"
10,7,1978,"Dipodomys","merriami"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Chaetodipus","penicillatus"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Onychomys","torridus"
10,8,1978,"Onychomys","torridus"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Neotoma","albigula"
10,8,1978,"Spermophilus","spilosoma"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Chaetodipus","penicillatus"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Neotoma","albigula"
10,8,1978,"Chaetodipus","penicillatus"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Neotoma","albigula"
10,8,1978,"Chaetodipus","penicillatus"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Onychomys","torridus"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Onychomys","leucogaster"
10,8,1978,"Perognathus","flavus"
10,8,1978,"Dipodomys","spectabilis"
10,8,1978,"Spermophilus","spilosoma"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Onychomys","torridus"
10,8,1978,"Onychomys","leucogaster"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Dipodomys","merriami"
10,8,1978,"Peromyscus","eremicus"
11,4,1978,"Dipodomys","merriami"
