"month","day","year","genus","species","plot_id","plot_type"
12,11,1977,"Dipodomys","spectabilis",4,"Control"
12,11,1977,"Dipodomys","spectabilis",5,"Rodent Exclosure"
12,11,1977,"Neotoma","albigula",5,"Rodent Exclosure"
12,11,1977,"Dipodomys","spectabilis",4,"Control"
12,11,1977,"Dipodomys","ordii",8,"Control"
12,11,1977,"Dipodomys","merriami",11,"Control"
12,11,1977,"Neotoma","albigula",12,"Control"
12,11,1977,"Perognathus","flavus",4,"Control"
12,11,1977,"Onychomys","torridus",5,"Rodent Exclosure"
12,11,1977,"Dipodomys","spectabilis",11,"Control"
12,11,1977,"Onychomys","torridus",21,"Long-term Krat Exclosure"
12,11,1977,"Perognathus","flavus",8,"Control"
12,11,1977,"Neotoma","albigula",11,"Control"
12,11,1977,"Dipodomys","spectabilis",8,"Control"
12,11,1977,"Dipodomys","spectabilis",17,"Control"
12,11,1977,"Onychomys","torridus",3,"Long-term Krat Exclosure"
12,11,1977,"Dipodomys","merriami",14,"Control"
12,11,1977,"Dipodomys","spectabilis",14,"Control"
12,11,1977,"Dipodomys","merriami",17,"Control"
12,11,1977,"Dipodomys","merriami",17,"Control"
12,11,1977,"Dipodomys","spectabilis",8,"Control"
12,11,1977,"Dipodomys","merriami",11,"Control"
12,11,1977,"Dipodomys","spectabilis",11,"Control"
12,11,1977,"Neotoma","albigula",14,"Control"
12,11,1977,"Dipodomys","merriami",12,"Control"
12,11,1977,"Dipodomys","merriami",12,"Control"
12,11,1977,"Onychomys","torridus",11,"Control"
12,11,1977,"Dipodomys","merriami",14,"Control"
12,11,1977,"Dipodomys","spectabilis",11,"Control"
12,11,1977,"Dipodomys","spectabilis",12,"Control"
12,11,1977,"Dipodomys","spectabilis",4,"Control"
12,11,1977,"Onychomys","torridus",4,"Control"
12,11,1977,"Neotoma","albigula",17,"Control"
12,11,1977,"Dipodomys","merriami",17,"Control"
12,11,1977,"Onychomys","torridus",5,"Rodent Exclosure"
12,11,1977,"Perognathus","flavus",3,"Long-term Krat Exclosure"
12,11,1977,"Dipodomys","spectabilis",11,"Control"
12,11,1977,"Onychomys","torridus",21,"Long-term Krat Exclosure"
12,11,1977,"Onychomys","torridus",21,"Long-term Krat Exclosure"
12,11,1977,"Dipodomys","merriami",5,"Rodent Exclosure"
1,8,1978,"Onychomys","leucogaster",3,"Long-term Krat Exclosure"
1,8,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
1,8,1978,"Neotoma","albigula",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
1,8,1978,"Neotoma","albigula",3,"Long-term Krat Exclosure"
1,8,1978,"Perognathus","flavus",13,"Short-term Krat Exclosure"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
1,8,1978,"Onychomys","leucogaster",2,"Control"
1,8,1978,"Perognathus","flavus",9,"Spectab exclosure"
1,8,1978,"Dipodomys","ordii",9,"Spectab exclosure"
1,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
1,8,1978,"Peromyscus","eremicus",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Perognathus","flavus",3,"Long-term Krat Exclosure"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
1,8,1978,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
1,8,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
1,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
1,8,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
1,8,1978,"Neotoma","albigula",20,"Short-term Krat Exclosure"
1,8,1978,"Perognathus","flavus",2,"Control"
1,8,1978,"Dipodomys","merriami",2,"Control"
1,8,1978,"Onychomys","torridus",2,"Control"
1,9,1978,"Onychomys","torridus",14,"Control"
1,9,1978,"Dipodomys","merriami",17,"Control"
1,9,1978,"Dipodomys","merriami",17,"Control"
1,9,1978,"Dipodomys","spectabilis",17,"Control"
1,9,1978,"Dipodomys","merriami",11,"Control"
1,9,1978,"Dipodomys","merriami",1,"Spectab exclosure"
1,9,1978,"Dipodomys","spectabilis",4,"Control"
1,9,1978,"Onychomys","leucogaster",14,"Control"
1,9,1978,"Dipodomys","merriami",1,"Spectab exclosure"
1,9,1978,"Neotoma","albigula",11,"Control"
1,9,1978,"Onychomys","torridus",8,"Control"
1,9,1978,"Dipodomys","spectabilis",8,"Control"
1,9,1978,"Dipodomys","merriami",11,"Control"
1,9,1978,"Dipodomys","merriami",14,"Control"
1,9,1978,"Dipodomys","spectabilis",4,"Control"
1,9,1978,"Dipodomys","spectabilis",11,"Control"
1,9,1978,"Dipodomys","spectabilis",8,"Control"
1,9,1978,"Neotoma","albigula",14,"Control"
1,9,1978,"Dipodomys","spectabilis",14,"Control"
1,9,1978,"Dipodomys","merriami",17,"Control"
1,9,1978,"Dipodomys","merriami",11,"Control"
1,9,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
1,9,1978,"Dipodomys","merriami",14,"Control"
1,9,1978,"Dipodomys","spectabilis",17,"Control"
1,9,1978,"Dipodomys","spectabilis",11,"Control"
1,10,1978,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
1,10,1978,"Neotoma","albigula",12,"Control"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",12,"Control"
1,10,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
1,10,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
1,10,1978,"Onychomys","torridus",5,"Rodent Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
1,10,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
1,10,1978,"Dipodomys","merriami",12,"Control"
2,18,1978,"Onychomys","torridus",3,"Long-term Krat Exclosure"
2,18,1978,"Dipodomys","spectabilis",2,"Control"
2,18,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
2,18,1978,"Onychomys","sp.",2,"Control"
2,18,1978,"Neotoma","albigula",2,"Control"
2,18,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
2,18,1978,"Perognathus","flavus",2,"Control"
2,18,1978,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
2,18,1978,"Dipodomys","merriami",22,"Control"
2,18,1978,"Dipodomys","merriami",2,"Control"
2,18,1978,"Dipodomys","merriami",9,"Spectab exclosure"
2,18,1978,"Dipodomys","merriami",2,"Control"
2,18,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
2,18,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
2,18,1978,"Onychomys","torridus",2,"Control"
2,18,1978,"Onychomys","torridus",3,"Long-term Krat Exclosure"
2,18,1978,"Dipodomys","merriami",2,"Control"
2,18,1978,"Dipodomys","merriami",2,"Control"
2,18,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
2,18,1978,"Onychomys","torridus",2,"Control"
2,18,1978,"Peromyscus","eremicus",2,"Control"
2,19,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
2,19,1978,"Dipodomys","merriami",17,"Control"
2,19,1978,"Dipodomys","spectabilis",4,"Control"
2,19,1978,"Dipodomys","merriami",17,"Control"
2,19,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
2,19,1978,"Dipodomys","spectabilis",4,"Control"
2,19,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
2,19,1978,"Dipodomys","spectabilis",4,"Control"
2,19,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
2,19,1978,"Dipodomys","merriami",11,"Control"
2,19,1978,"Dipodomys","merriami",11,"Control"
2,19,1978,"Dipodomys","spectabilis",14,"Control"
2,19,1978,"Dipodomys","merriami",14,"Control"
2,19,1978,"Dipodomys","spectabilis",8,"Control"
2,19,1978,"Perognathus","flavus",4,"Control"
2,19,1978,"Dipodomys","spectabilis",17,"Control"
2,19,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
2,19,1978,"Dipodomys","merriami",4,"Control"
2,19,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
2,19,1978,"Onychomys","leucogaster",17,"Control"
2,19,1978,"Dipodomys","merriami",17,"Control"
2,19,1978,"Dipodomys","merriami",11,"Control"
2,19,1978,"Neotoma","albigula",14,"Control"
2,19,1978,"Onychomys","torridus",5,"Rodent Exclosure"
2,19,1978,"Onychomys","torridus",5,"Rodent Exclosure"
2,19,1978,"Dipodomys","spectabilis",8,"Control"
2,20,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",12,"Control"
2,20,1978,"Dipodomys","merriami",1,"Spectab exclosure"
2,20,1978,"Dipodomys","spectabilis",12,"Control"
2,20,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",1,"Spectab exclosure"
2,20,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
2,20,1978,"Dipodomys","merriami",12,"Control"
2,20,1978,"Neotoma","albigula",18,"Short-term Krat Exclosure"
2,20,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
2,20,1978,"Dipodomys","merriami",16,"Rodent Exclosure"
2,20,1978,"Dipodomys","merriami",16,"Rodent Exclosure"
3,11,1978,"Perognathus","flavus",2,"Control"
3,11,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
3,11,1978,"Perognathus","flavus",2,"Control"
3,11,1978,"Dipodomys","spectabilis",22,"Control"
3,11,1978,"Dipodomys","merriami",22,"Control"
3,11,1978,"Neotoma","albigula",3,"Long-term Krat Exclosure"
3,11,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
3,11,1978,"Dipodomys","spectabilis",2,"Control"
3,11,1978,"Onychomys","torridus",3,"Long-term Krat Exclosure"
3,11,1978,"Onychomys","torridus",20,"Short-term Krat Exclosure"
3,11,1978,"Dipodomys","merriami",2,"Control"
3,11,1978,"Neotoma","albigula",2,"Control"
3,11,1978,"Perognathus","flavus",13,"Short-term Krat Exclosure"
3,11,1978,"Onychomys","torridus",2,"Control"
3,11,1978,"Dipodomys","merriami",2,"Control"
3,11,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
3,11,1978,"Onychomys","leucogaster",13,"Short-term Krat Exclosure"
3,11,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
3,11,1978,"Onychomys","torridus",3,"Long-term Krat Exclosure"
3,11,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
3,11,1978,"Onychomys","torridus",2,"Control"
3,11,1978,"Peromyscus","eremicus",2,"Control"
3,11,1978,"Perognathus","flavus",3,"Long-term Krat Exclosure"
3,11,1978,"Peromyscus","eremicus",2,"Control"
3,11,1978,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
3,12,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","spectabilis",4,"Control"
3,12,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","merriami",17,"Control"
3,12,1978,"Dipodomys","spectabilis",14,"Control"
3,12,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
3,12,1978,"Perognathus","flavus",21,"Long-term Krat Exclosure"
3,12,1978,"Dipodomys","merriami",4,"Control"
3,12,1978,"Dipodomys","spectabilis",17,"Control"
3,12,1978,"Perognathus","flavus",4,"Control"
3,12,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","spectabilis",4,"Control"
3,12,1978,"Dipodomys","spectabilis",11,"Control"
3,12,1978,"Dipodomys","merriami",11,"Control"
3,12,1978,"Dipodomys","spectabilis",4,"Control"
3,12,1978,"Dipodomys","merriami",14,"Control"
3,12,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
3,12,1978,"Dipodomys","merriami",11,"Control"
3,12,1978,"Reithrodontomys","megalotis",17,"Control"
3,12,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","merriami",11,"Control"
3,12,1978,"Dipodomys","merriami",14,"Control"
3,12,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
3,12,1978,"Onychomys","leucogaster",17,"Control"
3,12,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","spectabilis",17,"Control"
3,12,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
3,12,1978,"Dipodomys","spectabilis",11,"Control"
3,12,1978,"Onychomys","torridus",17,"Control"
3,12,1978,"Dipodomys","merriami",17,"Control"
3,12,1978,"Onychomys","torridus",5,"Rodent Exclosure"
3,13,1978,"Dipodomys","spectabilis",8,"Control"
3,13,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
3,13,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
3,13,1978,"Onychomys","torridus",8,"Control"
3,13,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
3,13,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
3,13,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
3,13,1978,"Dipodomys","merriami",1,"Spectab exclosure"
3,13,1978,"Dipodomys","ordii",8,"Control"
3,13,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
3,13,1978,"Dipodomys","spectabilis",8,"Control"
3,13,1978,"Dipodomys","merriami",1,"Spectab exclosure"
3,13,1978,"Onychomys","leucogaster",16,"Rodent Exclosure"
3,13,1978,"Onychomys","torridus",8,"Control"
3,13,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
3,13,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
3,13,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
3,13,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
4,8,1978,"Dipodomys","spectabilis",2,"Control"
4,8,1978,"Onychomys","torridus",2,"Control"
4,8,1978,"Dipodomys","merriami",2,"Control"
4,8,1978,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
4,8,1978,"Onychomys","torridus",6,"Short-term Krat Exclosure"
4,8,1978,"Neotoma","albigula",6,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
4,8,1978,"Perognathus","flavus",13,"Short-term Krat Exclosure"
4,8,1978,"Peromyscus","eremicus",13,"Short-term Krat Exclosure"
4,8,1978,"Onychomys","leucogaster",13,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","spectabilis",13,"Short-term Krat Exclosure"
4,8,1978,"Peromyscus","eremicus",13,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
4,8,1978,"Peromyscus","eremicus",20,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",22,"Control"
4,8,1978,"Onychomys","torridus",22,"Control"
4,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
4,8,1978,"Neotoma","albigula",2,"Control"
4,8,1978,"Dipodomys","spectabilis",2,"Control"
4,8,1978,"Perognathus","flavus",9,"Spectab exclosure"
4,8,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
4,8,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",2,"Control"
4,8,1978,"Neotoma","albigula",3,"Long-term Krat Exclosure"
4,8,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",2,"Control"
4,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
4,8,1978,"Dipodomys","spectabilis",22,"Control"
4,8,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
4,8,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
4,8,1978,"Spermophilus","spilosoma",13,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
4,8,1978,"Dipodomys","merriami",2,"Control"
4,8,1978,"Dipodomys","merriami",9,"Spectab exclosure"
4,8,1978,"Dipodomys","merriami",22,"Control"
4,8,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
4,8,1978,"Onychomys","leucogaster",13,"Short-term Krat Exclosure"
4,9,1978,"Dipodomys","merriami",4,"Control"
4,9,1978,"Dipodomys","merriami",4,"Control"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Onychomys","torridus",8,"Control"
4,9,1978,"Dipodomys","merriami",8,"Control"
4,9,1978,"Sylvilagus","audubonii",11,"Control"
4,9,1978,"Dipodomys","merriami",11,"Control"
4,9,1978,"Dipodomys","merriami",11,"Control"
4,9,1978,"Dipodomys","merriami",11,"Control"
4,9,1978,"Dipodomys","spectabilis",14,"Control"
4,9,1978,"Onychomys","torridus",17,"Control"
4,9,1978,"Dipodomys","merriami",17,"Control"
4,9,1978,"Dipodomys","spectabilis",11,"Control"
4,9,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",17,"Control"
4,9,1978,"Dipodomys","spectabilis",8,"Control"
4,9,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","merriami",17,"Control"
4,9,1978,"Dipodomys","spectabilis",4,"Control"
4,9,1978,"Dipodomys","merriami",11,"Control"
4,9,1978,"Dipodomys","ordii",17,"Control"
4,9,1978,"Dipodomys","spectabilis",4,"Control"
4,9,1978,"Dipodomys","spectabilis",17,"Control"
4,9,1978,"Dipodomys","spectabilis",8,"Control"
4,9,1978,"Dipodomys","merriami",11,"Control"
4,9,1978,"Dipodomys","merriami",5,"Rodent Exclosure"
4,9,1978,"Dipodomys","spectabilis",14,"Control"
4,9,1978,"Dipodomys","merriami",8,"Control"
4,9,1978,"Dipodomys","spectabilis",4,"Control"
4,9,1978,"Dipodomys","merriami",4,"Control"
4,9,1978,"Dipodomys","spectabilis",17,"Control"
4,9,1978,"Dipodomys","spectabilis",4,"Control"
4,9,1978,"Dipodomys","merriami",17,"Control"
4,9,1978,"Dipodomys","spectabilis",11,"Control"
4,9,1978,"Dipodomys","spectabilis",11,"Control"
4,9,1978,"Dipodomys","merriami",14,"Control"
4,10,1978,"Sylvilagus","audubonii",1,"Spectab exclosure"
4,10,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
4,10,1978,"Dipodomys","merriami",1,"Spectab exclosure"
4,10,1978,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
4,10,1978,"Dipodomys","merriami",12,"Control"
4,10,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
4,10,1978,"Dipodomys","spectabilis",12,"Control"
4,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
4,10,1978,"Dipodomys","merriami",16,"Rodent Exclosure"
4,10,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
4,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
4,10,1978,"Dipodomys","merriami",12,"Control"
4,10,1978,"Neotoma","albigula",18,"Short-term Krat Exclosure"
4,10,1978,"Onychomys","torridus",16,"Rodent Exclosure"
4,10,1978,"Dipodomys","merriami",15,"Long-term Krat Exclosure"
4,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
4,10,1978,"Dipodomys","spectabilis",1,"Spectab exclosure"
4,10,1978,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
5,6,1978,"Perognathus","flavus",2,"Control"
5,6,1978,"Dipodomys","merriami",22,"Control"
5,6,1978,"Dipodomys","spectabilis",2,"Control"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
5,6,1978,"Dipodomys","merriami",2,"Control"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
5,6,1978,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
5,6,1978,"Dipodomys","merriami",2,"Control"
5,6,1978,"Dipodomys","spectabilis",22,"Control"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Neotoma","albigula",2,"Control"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
5,6,1978,"Neotoma","albigula",22,"Control"
5,6,1978,"Dipodomys","merriami",2,"Control"
5,6,1978,"Dipodomys","spectabilis",22,"Control"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","merriami",9,"Spectab exclosure"
5,6,1978,"Dipodomys","spectabilis",9,"Spectab exclosure"
5,6,1978,"Dipodomys","merriami",9,"Spectab exclosure"
5,6,1978,"Spermophilus","spilosoma",13,"Short-term Krat Exclosure"
5,6,1978,"Onychomys","torridus",21,"Long-term Krat Exclosure"
5,17,1978,"Onychomys","leucogaster",14,"Control"
5,17,1978,"Onychomys","leucogaster",21,"Long-term Krat Exclosure"
5,17,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
5,17,1978,"Dipodomys","spectabilis",5,"Rodent Exclosure"
5,17,1978,"Dipodomys","spectabilis",12,"Control"
5,17,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
5,17,1978,"Dipodomys","merriami",12,"Control"
5,17,1978,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
5,17,1978,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
5,17,1978,"Neotoma","albigula",20,"Short-term Krat Exclosure"
5,17,1978,"Dipodomys","spectabilis",22,"Control"
5,17,1978,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
5,17,1978,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
5,17,1978,"Dipodomys","spectabilis",22,"Control"
5,17,1978,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
